id,observed_on,user_id,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name,field:eventid,field:field id,field:bin
9489145,6/2/2016,175394,research,https://www.inaturalist.org/observations/9489145,https://static.inaturalist.org/photos/12934887/medium.jpg?1516114275,"large ant
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Dufour's Sugar ant,Camponotus dufouri,Dufour's Sugar ant,Insecta,627732,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus dufouri,,CVB_22,XMAD_292,BOLD:AAB4713
9489146,6/2/2016,175394,needs_id,https://www.inaturalist.org/observations/9489146,https://static.inaturalist.org/photos/12934890/medium.jpg?1516114336,"big dark spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Mygalomorphs,Mygalomorphae,Mygalomorphs,Arachnida,84719,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_22,XMAD_293,BOLD:ADH7626
9489147,6/2/2016,175394,needs_id,https://www.inaturalist.org/observations/9489147,https://static.inaturalist.org/photos/12934892/medium.jpg?1516114382,"medium-sized worm
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Amynthas corticis,Amynthas corticis,Snake worm,Animalia,196395,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,Amynthas corticis,,CVB_22,XMAD_294,BOLD:AAE1379
9489148,6/2/2016,175394,needs_id,https://www.inaturalist.org/observations/9489148,https://static.inaturalist.org/photos/12934900/medium.jpg?1516114449,"large white grub
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Scarabs,Scarabaeidae,Scarabs,Insecta,48201,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,,,,CVB_22,XMAD_295,BOLD:ADI1066
9489149,6/2/2016,175394,needs_id,https://www.inaturalist.org/observations/9489149,https://static.inaturalist.org/photos/12934909/medium.jpg?1516114531,"tiny worm-like??
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.34686395,47.58112764,Plethodontohyla brevipes,Plethodontohyla brevipes,,Amphibia,24801,Animalia,Chordata,Amphibia,Anura,Microhylidae,Plethodontohyla,Plethodontohyla brevipes,,CVB_22,XMAD_296,BOLD:AAY4329
9489150,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489150,https://static.inaturalist.org/photos/12934935/medium.jpg?1516114633,"green and bkack damselfly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Damselflies,Zygoptera,Damselflies,Insecta,47928,Animalia,Arthropoda,Insecta,Odonata,,,,,CVB_24,XMAD_297,
9489151,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489151,https://static.inaturalist.org/photos/12934954/medium.jpg?1516114714,"yellow fly, small with red eyes
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Vinegar and Fruit Flies,Drosophilidae,Vinegar and Fruit Flies,Insecta,67742,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,,,CVB_25,XMAD_298,
9489153,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489153,https://static.inaturalist.org/photos/12934963/medium.jpg?1516114808,"small reddish brown head, black body
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Braconid Wasps,Braconidae,Braconid Wasps,Insecta,63187,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,,,,CVB_25,XMAD_299,BOLD:ADH7544
9489154,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489154,https://static.inaturalist.org/photos/12934996/medium.jpg?1516114917,"small black fly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.26404,47.418328,Platygastroidea,Platygastroidea,,Insecta,178935,Animalia,Arthropoda,Insecta,Hymenoptera,,,,,CVB_25,XMAD_300,BOLD:ADH9251
9489155,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489155,https://static.inaturalist.org/photos/12935009/medium.jpg?1516114975,"tiny bug, irradescent hindwing
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Veliidae,Veliidae,Ripple Bugs,Insecta,119047,Animalia,Arthropoda,Insecta,Hemiptera,Veliidae,,,,CVB_25,XMAD_301,BOLD:ACK8665
9489156,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489156,,tiny yellow springtail,0,0,-21.26404,47.418328,Collembola,Collembola,Springtails,Animalia,49470,Animalia,Arthropoda,Entognatha,,,,,,CVB_25,XMAD_302,BOLD:ADH8055
9489157,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489157,https://static.inaturalist.org/photos/12935028/medium.jpg?1516115041,"small spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_25,XMAD_303,BOLD:ADH9393
9489160,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489160,https://static.inaturalist.org/photos/12935034/medium.jpg?1516115086,"already dead, green head
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Flies,Culicomorpha,Mosquitoes and Midges,Insecta,153429,Animalia,Arthropoda,Insecta,Diptera,,,,,CVB_25,XMAD_304,BOLD:ADI0762
9489161,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489161,,black fly,0,0,-21.26404,47.418328,Sciaridae,Sciaridae,Dark-winged Fungus Gnats,Insecta,85259,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,,,,CVB_25,XMAD_305,BOLD:ACT7797
9489162,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489162,https://static.inaturalist.org/photos/12935044/medium.jpg?1516115183,"small black ant
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.26404,47.418328,Big-Headed Ants,Pheidole,Big-headed Ants,Insecta,47343,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,,,CVB_25,XMAD_306,BOLD:AAC0780
9489164,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489164,https://static.inaturalist.org/photos/12935055/medium.jpg?1516115248,"mosquito?
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Culicidae,Culicidae,Mosquitoes,Insecta,52134,Animalia,Arthropoda,Insecta,Diptera,Culicidae,,,,CVB_25,XMAD_307,BOLD:ACS1060
9489165,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489165,https://static.inaturalist.org/photos/12935069/medium.jpg?1516115323,"small black rove beetle
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Philonthina,Philonthina,,Insecta,359909,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,,,,CVB_25,XMAD_308,BOLD:ADH8763
9489166,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489166,https://static.inaturalist.org/photos/12935093/medium.jpg?1516115384,"hammerhead fly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Cladodiopsis,Cladodiopsis,,Insecta,962622,Animalia,Arthropoda,Insecta,Diptera,Diopsidae,Cladodiopsis,,,CVB_24,XMAD_309,BOLD:ADI1029
9489168,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489168,https://static.inaturalist.org/photos/12935104/medium.jpg?1516115491,"All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Entomobryoidea,Entomobryoidea,,Animalia,132309,Animalia,Arthropoda,Entognatha,Entomobryomorpha,,,,,CVB_25,XMAD_310,BOLD:ADH8921
9489169,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489169,https://static.inaturalist.org/photos/12935113/medium.jpg?1516115556,"All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Stenomicra,Stenomicra,,Insecta,379625,Animalia,Arthropoda,Insecta,Diptera,Periscelididae,Stenomicra,,,CVB_25,XMAD_311,BOLD:ADH8420
9489170,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489170,https://static.inaturalist.org/photos/12935116/medium.jpg?1516115603,"All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Gryllidae,Gryllidae,True Crickets,Insecta,52884,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,,,CVB_25,XMAD_312,BOLD:ADI1121
9489171,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489171,https://static.inaturalist.org/photos/12935129/medium.jpg?1516115677,"tiny spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_25,XMAD_313,BOLD:ADH8547
9489172,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489172,https://static.inaturalist.org/photos/12935137/medium.jpg?1516115724,"tiny black beetle
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Coléoptère,Leiodidae,Round Fungus Beetles,Insecta,60571,Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,,,,CVB_25,XMAD_314,BOLD:ADH8357
9489173,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489173,https://static.inaturalist.org/photos/12935143/medium.jpg?1516115771,"tiny spider, red abdomen, and clear legs
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_25,XMAD_315,
9489174,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489174,https://static.inaturalist.org/photos/12935260/medium.jpg?1516116508,"tiny wasp
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Platygastridae,Platygastridae,,Insecta,203202,Animalia,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,CVB_25,XMAD_316,
9489175,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489175,https://static.inaturalist.org/photos/12935263/medium.jpg?1516116547,"tiny fly?
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Grass Flies,Chloropidae,Grass Flies,Insecta,127593,Animalia,Arthropoda,Insecta,Diptera,Chloropidae,,,,CVB_25,XMAD_317,BOLD:ADH8279
9489176,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489176,https://static.inaturalist.org/photos/12935270/medium.jpg?1516116602,"tiny greenish yellow springtail
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Entomobryoidea,Entomobryoidea,,Animalia,132309,Animalia,Arthropoda,Entognatha,Entomobryomorpha,,,,,CVB_25,XMAD_318,BOLD:ADH7840
9489177,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489177,https://static.inaturalist.org/photos/12935280/medium.jpg?1516116671,"super small green caterpillar
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Choreutinae,Choreutinae,,Insecta,507927,Animalia,Arthropoda,Insecta,Lepidoptera,Choreutidae,,,,CVB_25,XMAD_319,BOLD:ADH7375
9489179,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489179,https://static.inaturalist.org/photos/12935294/medium.jpg?1516116809,"little black fly, red eyes, hairy, short nubbins on head
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Schizophora,Schizophora,Schizophoran Flies,Insecta,48089,Animalia,Arthropoda,Insecta,Diptera,,,,,CVB_25,XMAD_320,
9489180,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489180,,"tiny golden moth, ""midas moth""",0,0,-21.26404,47.418328,Olethreutes,Olethreutes,,Insecta,133771,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olethreutes,,,CVB_25,XMAD_321,BOLD:ACS0054
9489181,6/3/2016,175394,research,https://www.inaturalist.org/observations/9489181,https://static.inaturalist.org/photos/12935303/medium.jpg?1516116848,"red/brown ant with tapering abdomen and dark head
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Tetraponera grandidieri,Tetraponera grandidieri,,Insecta,627722,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera grandidieri,,CVB_25,XMAD_322,BOLD:AAF1546
9489182,6/3/2016,175394,research,https://www.inaturalist.org/observations/9489182,https://static.inaturalist.org/photos/12935316/medium.jpg?1516116904,"black ant - large
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.26404,47.418328,Camponotus hildebrandti,Camponotus hildebrandti,,Insecta,474057,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus hildebrandti,,CVB_25,XMAD_323,BOLD:AAD4459
9489183,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489183,https://static.inaturalist.org/photos/12935341/medium.jpg?1516117017,"beautiful yellow beetle with black triped abdomen

All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Skeletonizing Leaf Beetles and Flea Beetles,Galerucinae,Skeletonizing Leaf and Flea Beetles,Insecta,245843,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,,,CVB_24,XMAD_324,BOLD:ADH8480
9489184,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489184,https://static.inaturalist.org/photos/12935369/medium.jpg?1516117094,"hairy black caterpillar
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Lepidoptera,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,CVB_27,XMAD_325,BOLD:ADH8741
9489185,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489185,https://static.inaturalist.org/photos/12935400/medium.jpg?1516117159,"mottle brown/black spider, Salticid?
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Jumping Spiders,Salticidae,Jumping Spiders,Arachnida,48139,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,,,,CVB_27,XMAD_326,BOLD:ADH9175
9489186,6/3/2016,175394,research,https://www.inaturalist.org/observations/9489186,https://static.inaturalist.org/photos/12935426/medium.jpg?1516117214,"diving beetle, weird water bugs, zippy with striped carapace
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",4,0,-21.26404,47.418328,Heterogyrus milloti,Heterogyrus milloti,,Insecta,627856,Animalia,Arthropoda,Insecta,Coleoptera,Gyrinidae,Heterogyrus,Heterogyrus milloti,,CVB_27,XMAD_327,BOLD:ADI0335
9489187,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489187,https://static.inaturalist.org/photos/12935464/medium.jpg?1516117430,"black fly with longer legs, yellow/transluscent legs
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Muscidae,Muscidae,House Flies and Allies,Insecta,70144,Animalia,Arthropoda,Insecta,Diptera,Muscidae,,,,CVB_27,XMAD_328,BOLD:ADH8517
9489188,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489188,https://static.inaturalist.org/photos/12935469/medium.jpg?1516117490,"black fly with yellow wings
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Drosophilidae,Drosophilidae,Vinegar and Fruit Flies,Insecta,67742,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,,,,CVB_27,XMAD_329,BOLD:ADH9313
9489189,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489189,https://static.inaturalist.org/photos/12935487/medium.jpg?1516117585,"teeny tiny spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_27,XMAD_330,BOLD:ADH8730
9489190,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489190,https://static.inaturalist.org/photos/12935509/medium.jpg?1516117680,"little water strider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Gerridae,Gerridae,Water Striders,Insecta,59653,Animalia,Arthropoda,Insecta,Hemiptera,Gerridae,,,,CVB_24,XMAD_331,BOLD:ADH7853
9489191,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489191,https://static.inaturalist.org/photos/12935566/medium.jpg?1516117864,"teeny fly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Chloropidae,Chloropidae,Grass Flies,Insecta,127593,Animalia,Arthropoda,Insecta,Diptera,Chloropidae,,,,CVB_27,XMAD_332,BOLD:ADH8279
9489192,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489192,https://static.inaturalist.org/photos/12935602/medium.jpg?1516118148,"small fly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Cicadellidae,Cicadellidae,Typical Leafhoppers,Insecta,53237,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,,,,CVB_27,XMAD_333,BOLD:ACS9614
